Key,Source,Context,Max Line Width,English,Francais,German
ttGFXSET_ShowCrosshair_h,UI,Tooltip,,Show Crosshair,,Show Crosshair
ttGFXSET_SkyQuality_b,UI,Tooltip,,How many layers and effects occur in the  sky.\nPerformance Impact: Medium\n,,How many layers and effects occur in the  sky.\nPerformance Impact: Medium\n
ttGFXSET_SkyQuality_h,UI,Tooltip,,Sky Quality,,Sky Quality
ttGFXSET_SSAO_b,UI,Tooltip,,Use the image effect SSAO which draws more detailed shadows on objects.\nPerformance Impact: Medium\n,,Use the image effect SSAO which draws more detailed shadows on objects.\nPerformance Impact: Medium\n
ttGFXSET_SSAO_h,UI,Tooltip,,Screen Space Ambient Occlusion,,Screen Space Ambient Occlusion
ttGFXSET_SunShafts_b,UI,Tooltip,,Aka. God Rays.  Shines rays of light from the sun past obstructing objects.\nPerformance Impact: Medium\n,,Aka. God Rays.  Shines rays of light from the sun past obstructing objects.\nPerformance Impact: Medium\n
ttGFXSET_SunShafts_h,UI,Tooltip,,Sun Shafts,,Sun Shafts
ttGFXSET_TexQuality_b,UI,Tooltip,,Saves video memory and performance by setting the texture resolution.\nPerformance Impact: Medium\n,,Saves video memory and performance by setting the texture resolution.\nPerformance Impact: Medium\n
ttGFXSET_TexQuality_h,UI,Tooltip,,Texture Quality,,Texture Quality
ttGFXSET_Tonemapping_b,UI,Tooltip,,Enhances the colors in game to match expected mood.\nPerformance Impact: Low\n,,Enhances the colors in game to match expected mood.\nPerformance Impact: Low\n
ttGFXSET_Tonemapping_h,UI,Tooltip,,Tonemapping,,Tonemapping
ttGFXSET_TreeQuality_b,UI,Tooltip,,Overall quality of the trees based on how far away they are.\nPerformance Impact: High\n,,Overall quality of the trees based on how far away they are.\nPerformance Impact: High\n
ttGFXSET_TreeQuality_h,UI,Tooltip,,Tree Quality,,Tree Quality
ttGFXSET_ViewDistance_b,UI,Tooltip,,How far the world can be viewed.\nPerformance Impact: High\n,,How far the world can be viewed.\nPerformance Impact: High\n
ttGFXSET_ViewDistance_h,UI,Tooltip,,View Distance,,View Distance
ttGFXSET_Vsync_b,UI,Tooltip,,Combats screen tearing by synchronizing the game to the monitors refresh rate.\nPerformance Impact: Low\n,,Combats screen tearing by synchronizing the game to the monitors refresh rate.\nPerformance Impact: Low\n
ttGFXSET_Vsync_h,UI,Tooltip,,Vertical Synchronization,,Vertical Synchronization
ttGFXSET_WaterQuality_b,UI,Tooltip,,Layers and effects occurring on surface of water planes.\nPerformance Impact: Low\n,,Layers and effects occurring on surface of water planes.\nPerformance Impact: Low\n
ttGFXSET_WaterQuality_h,UI,Tooltip,,Water Quality,,Water Quality
ttInventoryFull,UI,Tooltip,,"Unable to craft '{0}', inventory is full!",,"Unable to craft '{0}', inventory is full!"
ttItemNeedsRepair,UI,Tooltip,,This item is broken and needs to be repaired,,The item needs repairs or is missing parts
ttLevelUp,UI,Tooltip,,Level Up! You are now level {0} and have {1} skill points to spend.,,Level Up! You are now level {0} and have {1} skill points to spend.
ttMapSelectSpawnPoint,UI,Tooltip,,If you select your home position you'll spawn there,,If you select your home position you'll spawn there
ttMapUnSelectSpawnPoint,UI,Tooltip,,If you deselect your home position you'll spawn randomly around,,If you deselect your home position you'll spawn randomly around
ttRecipeUnlocked,UI,Tooltip,,New Recipe Unlocked: '{0}',,New Recipe Unlocked: '{0}'
ttRepairToolsMissing,UI,Tooltip,,"Unable to repair this item, missing these tools:",,"Unable to repair this item, missing these tools:"
ttRepairWeapon,UI,Tooltip,,Repair weapons using weapon repair kits on the crafting grid,,Repair weapons using weapon repair kits on the crafting grid
ttScrapMetalBrass,UI,Tooltip,,Place brass items on the crafting grid to get scrap brass,,Place brass items on the crafting grid to get scrap brass
ttScrapMetalIron,UI,Tooltip,,Place iron items on the crafting grid to get scrap iron,,Place iron items on the crafting grid to get scrap iron
ttScrapMetalLead,UI,Tooltip,,Place lead items on the crafting grid to get scrap lead,,Place lead items on the crafting grid to get scrap lead
ttSkillCannotPurchase,UI,Tooltip,,This skill's levels cannot be purchased.,,This skill's levels cannot be purchased.
ttSkillLevelUp,UI,Tooltip,,Your skill in {0} is now level {1},,Your skill in {0} is now level {1}
ttSkillMaxLevel,UI,Tooltip,,You are at max level for this skill.,,You are at max level for this skill.
ttSkillPointsNotEnough,UI,Tooltip,,You do not have the required skill points for that.,,You do not have the required skill points for that.
ttSkillRequirementsNotMet,UI,Tooltip,,The requirements for this skill have not been met.,,The requirements for this skill have not been met.
ttSkillsRelated,UI,Tooltip,,Related skills not yet implemented.,,Related skills not yet implemented.
wrnInventoryFull,UI,Tooltip,,No room in inventory. Crafting has been halted until space is cleared.,,No room in inventory. Crafting has been halted until space is cleared.
wrnQueueFull,UI,Tooltip,,No room in queue!,,No room in queue!
wrnWorkstationOutputFull,UI,Tooltip,,No room in workstation output. Crafting has been halted until space is cleared.,,No room in workstation output. Crafting has been halted until space is cleared.
campfireActivate,UI,Use Prompt,,<{0}> to open campfire,,<{0}> to open campfire
forgeActivate,UI,Use Prompt,,<{0}> to open forge,,<{0}> to open forge
itemTooltipFocusedOne,UI,Use Prompt,,<{0}> Collect {1},,<{0}> Collect {1}
itemTooltipFocusedSeveral,UI,Use Prompt,,<{0}> Collect {2} of {1},,<{0}> Collect {2} of {1}
lootEntity,UI,Use Prompt,,<{0}> Search {1},,<{0}> Search {1}
lootTooltipEmpty,UI,Use Prompt,,Empty {1},,Empty {1}
lootTooltipNew,UI,Use Prompt,,<{0}> Search {1} (Untouched),,<{0}> Search {1} (Untouched)
lootTooltipTouched,UI,Use Prompt,,<{0}> Search {1},,<{0}> Search {1}
xuiAccept,UI,XUI,,開始,,ACCEPT
xuiActiveEffects,UI,XUI,,発生中の効果,,ACTIVE EFFECTS
xuiAllies,UI,XUI,,ﾌﾚﾝﾄﾞ,,ALLIES
xuiAllSkills,UI,XUI,,全てのスキル,,ALL SKILLS
xuiAssembleMustReadBook,UI,XUI,,You must read the correct book to assemble this item.,,You must read the correct book to assemble this item.
xuiAttributes,UI,XUI,,効果,,ATTRIBUTES
xuiBasics,UI,XUI,,基本,,BASICS
xuiBuffStatCoreTemp,UI,XUI,,体温,,Core Temp
xuiBuffStatDays,UI,XUI,,日,,DAYS
xuiBuffStatDuration,UI,XUI,,持続,,Duration
xuiBuffStatGassiness,UI,XUI,,ｶﾞｽ,,Gassiness
xuiBuffStatHealth,UI,XUI,,体力,,Health
xuiBuffStatHours,UI,XUI,,時間,,HRS
xuiBuffStatModifierMax,UI,XUI,,[DECEA3]{1} max {0}.[-],,[DECEA3]{1} max {0}.[-]
xuiBuffStatModifierMaxForSeconds,UI,XUI,,[DECEA3]{1} max {0} for {2}.[-],,[DECEA3]{1} max {0} for {2}.[-]
xuiBuffStatModifierSetValueDec,UI,XUI,,{0}: [DECEA3]decreased by {1}%.[-],,{0}: [DECEA3]decreased by {1}%.[-]
xuiBuffStatModifierSetValueForSecondsDec,UI,XUI,,{0}: [DECEA3]decreased by {1}% for {2}.[-],,{0}: [DECEA3]decreased by {1}% for {2}.[-]
xuiBuffStatModifierSetValueForSecondsInc,UI,XUI,,{0}: [DECEA3]increased by {1}% for {2}.[-],,{0}: [DECEA3]increased by {1}% for {2}.[-]
xuiBuffStatModifierSetValueInc,UI,XUI,,{0}: [DECEA3]increased by {1}%.[-],,{0}: [DECEA3]increased by {1}%.[-]
xuiBuffStatModifierValueOT,UI,XUI,,{0}: [DECEA3]{1} every {2} second(s).[-],,{0}: [DECEA3]{1} every {2} second(s).[-]
xuiBuffStatModifierValueOTForSeconds,UI,XUI,,{0}: [DECEA3]{1} every {2} second(s) for {3}.[-],,{0}: [DECEA3]{1} every {2} second(s) for {3}.[-]
xuiBuffStatMovementSpeed,UI,XUI,,移動スピード,,Movement Speed
xuiBuffStatSickness,UI,XUI,,病気,,Sickness
xuiBuffStatStamina,UI,XUI,,スタミナ,,Stamina
xuiBuffStatTimeLeft,UI,XUI,,残り時間,,Time Left
xuiBuffStatWellness,UI,XUI,,健康値,,Wellness
xuiClose,UI,XUI,,閉じる,,CLOSE
xuiCost,UI,XUI,,消費,,COST
xuiCraftQueueFull,UI,XUI,,クラフトキューがいっぱいです。,,No room in queue!
xuiCreative,UI,XUI,,クリエイティブ,,CREATIVE
xuiDay,UI,XUI,,日,,DAY
xuiDayTime,UI,XUI,,日/時,,DAY/TIME
xuiDeaths,UI,XUI,,死亡,,DEATHS
xuiDecline,UI,XUI,,保留,,DECLINE
xuiDefense,UI,XUI,,防御力,,DEFENSE
xuiDescriptionLabel,UI,XUI,,詳細説明,,DESCRIPTION
xuiDescriptionNotAvailable,UI,XUI,,特筆事項無し。,,DESCRIPTION NOT AVAILABLE AT THIS TIME.
xuiDurability,UI,XUI,,耐久値,,DURABILITY
xuiElevation,UI,XUI,,高さ,,ELEVATION
xuiEmptyInfoPanelText,UI,XUI,,マウス左ボタン：攻撃/設置前のアイテム回転\n右クリック：アイテム設置/飲むj/修理・強化/ミニバイクのフレームを地面に設置\nF：明かり系ON/OFF\nE：アクションを起こす/拾う,,"[LEFT CLICK] TO INSPECT AN ITEM, RECIPE OR ACTIVE EFFECT\n[LEFT CLICK] HOLD AND DRAG TO TAKE A STACK\n[LEFT CLICK] TO DROP OR SWAP A STACK\n[RIGHT CLICK] HOLD AND DRAG TO TAKE A HALF STACK\n[RIGHT CLICK] TO DROP ONE ITEM AT A TIME"
xuiEmptyVehicleStorage,UI,XUI,,バスケットを加えてストレージを追加,,ADD BASKET TO ACCESS STORAGE.
xuiEveryone,UI,XUI,,全員,,EVERYONE
xuiExamine,UI,XUI,,調査,,EXAMINE
xuiFeelsLike,UI,XUI,,気温,,FEELS LIKE
xuiFood,UI,XUI,,食料,,FOOD
xuiFuel,UI,XUI,,燃料,,FUEL
xuiGas,UI,XUI,,ｶﾞｿﾘﾝ,,GAS
xuiInput,UI,XUI,,インプット,,INPUT
xuiInventory,UI,XUI,,バッグの中身,,INVENTORY
xuiInventoryFull,UI,XUI,,"No room in inventory, crafting has been halted until space is cleared.",,"No room in inventory, crafting has been halted until space is cleared."
xuiInventoryFullDropping,UI,XUI,,Inventory is full. Dropping items on ground.,,Inventory is full. Dropping items on ground.
xuiItemsCrafted,UI,XUI,,クラフト数,,ITEMS CRAFTED
xuiKilometers,UI,XUI,,Km離,,Kilometers
xuiKM,UI,XUI,,KM,,KM
xuiKMTravelled,UI,XUI,,KM 踏破,,KM TRAVELED
xuiLevel,UI,XUI,,ﾚﾍﾞﾙ,,LEVEL
xuiLongestLife,UI,XUI,,生存期間,,LONGEST LIFE
xuiLoot,UI,XUI,,探索,,LOOT
xuiLooting,UI,XUI,,探索中,,LOOTING
xuiMap,UI,XUI,,地図,,MAP
xuiMapDayTime,UI,XUI,,日/時間,,Day/Time
xuiMapStats,UI,XUI,,地図統計,,MAP STATS
xuiMinibike,UI,XUI,,ミニバイク,,MINIBIKE
xuiMinibikeStorage,UI,XUI,,カゴの中身,,MINIBIKE STORAGE
xuiNextLevelRequirements,UI,XUI,,必要ﾚﾍﾞﾙ,,NEXT LVL REQUIREMENTS
xuiNoise,UI,XUI,,排気音,,NOISE
xuiObjectives,UI,XUI,,オブジェクト,,OBJECTIVES
xuiObjectivesNotAvailable,UI,XUI,,現在利用できません。,,OBJECTIVES NOT AVAILABLE AT THIS TIME.
xuiOutput,UI,XUI,,ｱｳﾄﾌﾟｯﾄ,,OUTPUT
xuiPing,UI,XUI,,Ping値,,PING
xuiPlayerKills,UI,XUI,,殺人件数,,PLAYER KILLS
xuiPlayers,UI,XUI,,ﾌﾟﾚｲﾔｰ,,PLAYERS
xuiPlayerStats,UI,XUI,,ｽﾃｰﾀｽ,,PLAYER STATS
xuiPointsAvailable,UI,XUI,,ポイント所持,,Point(s) Available
xuiQuality,UI,XUI,,品質,,QUALITY
xuiQuests,UI,XUI,,ｸｴｽﾄ,,QUESTS
xuiQuickWaypoint,UI,XUI,,ｸｲｯｸ,,QUICK WAYPOINT
xuiRefuel,UI,XUI,,注入,,REFUEL
xuiRepair,UI,XUI,,修理,,REPAIR
xuiRepairMissingMats,UI,XUI,,このアイテムを修理するのに必要な材料を持っていません。,,You do not have the required materials to repair this item.
xuiRepairMustReadBook,UI,XUI,,このアイテムを修理するのに必要な知識が書かれた本を読んでいません。,,You must read the correct book to repair this item.
xuiRequired,UI,XUI,,必要,,REQUIRED
xuiRequirements,UI,XUI,,必要条件,,REQUIREMENTS
xuiRewards,UI,XUI,,報酬,,REWARDS
xuiRewardsNotAvailable,UI,XUI,,まだこの報酬を獲得出来ません。,,REWARDS NOT AVAILABLE AT THIS TIME.
xuiSaveWaypoint,UI,XUI,,地点登録,,SAVE WAYPOINT
xuiScore,UI,XUI,,ｽｺｱ,,SCORE
xuiSeats,UI,XUI,,座席,,SEATS
xuiSharedWaypoints,UI,XUI,,シェア地点,,SHARED WAYPOINTS
xuiSkillPerkName,UI,XUI,,ｽｷﾙ/PERK名称,,SKILL/PERK NAME
xuiSkillStatComingSoon,UI,XUI,,"COMING SOON PROFESSION, HOBBY AND MAIN STATS.",,"COMING SOON PROFESSION, HOBBY AND MAIN STATS."
xuiSkillStats,UI,XUI,,SKILL STATS,,SKILL STATS
xuiSpeed,UI,XUI,,速度,,SPEED
xuiStats,UI,XUI,,性能,,STATS
xuiStatus,UI,XUI,,ｽﾃｰﾀｽ,,STATUS
xuiSteamID,UI,XUI,,STEAM ID,,STEAM ID
xuiTakeAllKey,UI,XUI,,'R',,'R'
xuiTime,UI,XUI,,TIME,,TIME
xuiTip,UI,XUI,,TIP,,TIP
xuiTools,UI,XUI,,追加道具,,TOOLS
xuiTrack,UI,XUI,,ﾄﾗｯｸ,,TRACK
xuiTurnOff,UI,XUI,,火を消す,,TURN OFF
xuiTurnOn,UI,XUI,,火を点ける,,TURN ON
xuiType,UI,XUI,,ﾀｲﾌﾟ,,TYPE
xuiVehicleNoiseLoud,UI,XUI,,大,,LOUD
xuiVehicleNoiseModerate,UI,XUI,,中,,MODERATE
xuiVehicleNoiseSoft,UI,XUI,,小,,SOFT
xuiVehicleSpeedFast,UI,XUI,,速,,FAST
xuiVehicleSpeedNone,UI,XUI,,速,,NONE
xuiVehicleSpeedNormal,UI,XUI,,普,,NORMAL
xuiVehicleSpeedSlow,UI,XUI,,遅,,SLOW
xuiVoice,UI,XUI,,ﾎﾞｲﾁｬ,,VOICE
xuiWater,UI,XUI,,水分量,,WATER
xuiWaypoints,UI,XUI,,登録地点,,WAYPOINTS
xuiWellness,UI,XUI,,健康値,,WELLNESS
xuiWind,UI,XUI,,風量,,WIND
xuiWorkstationOutputFull,UI,XUI,,ワークベンチがいっぱいです。整理してください。,,"No room in workstation output, crafting has been halted until space is cleared."
xuiZombieKills,UI,XUI,,ゾンビ殺害数,,ZOMBIE KILLS
plantedCotton3HarvestLarge,blocks,Block,,綿花,,Cotton
plantedGoldenrod3HarvestLarge,blocks,Block,,アキノキリンソウ,,Goldenrod Flower
lblCategoryAll,UI,Tooltip,,全て,,All
awningGroupDesc,blocks,Block,,布製のブロック。,,An awning made from cloth.
camoNetGroupDesc,blocks,Block,,カモフラージュネット。ゾンビは嗅覚でもあなたを見つけ出せるので迷彩としては役に立たないでしょう。,,"Camouflage your base! Unfortunately, zombies seem to find you by smell."
sandbagsGroupDesc,blocks,Block,,砂袋のバリケードはあまり丈夫ではないですが、弾薬からは身を守れます。,,Sandbags are not very sturdy but can be put down quickly and provide decent protection from bullets.
sc_General,entityclasses,Entity,,支援物資箱,,Supply Crate
browserServerTime,UI,Server Browser,,Server Time,,Server Time
browserGameSeed,UI,Server Browser,,Game Seed,,Game Seed
browserDayLength,UI,Server Browser,,24 Hour Cycle,,24 Hour Cycle
browserDaylightLength,UI,Server Browser,,Daylight Hours,,Daylight Hours
browserBlockDurability,UI,Server Browser,,Block Durability,,Block Durability
browserAirdropInterval,UI,Server Browser,,Air Drops,,Air Drops
browserLootAbundance,UI,Server Browser,,Loot Abundance,,Loot Abundance
browserLootRespawnInterval,UI,Server Browser,,Loot Respawn Time,,Loot Respawn Time
browserDropOnDeath,UI,Server Browser,,Drop on Death,,Drop on Death
browserDropOnQuit,UI,Server Browser,,Drop on Quit,,Drop on Quit
browserEnemyMemory,UI,Server Browser,,Enemy Memory,,Enemy Memory
browserEnemySpawning,UI,Server Browser,,Enemy Spawning,,Enemy Spawning
browserMaxZombies,UI,Server Browser,,Max Zombies Alive,,Max Zombies Alive
browserMaxAnimals,UI,Server Browser,,Max Animals Alive,,Max Animals Alive
browserCheatMode,UI,Server Browser,,Cheat Mode,,Cheat Mode
browserClaimSize,UI,Server Browser,,Claim Size,,Claim Size
browserClaimDeadzone,UI,Server Browser,,Claim Deadzone,,Claim Deadzone
browserClaimDuration,UI,Server Browser,,Claim Duration,,Claim Duration
browserClaimDecayMode,UI,Server Browser,,Claim Decay Mode,,Claim Decay Mode
browserClaimHealthOnline,UI,Server Browser,,Claim Health Online,,Claim Health Online
browserClaimHealthOffline,UI,Server Browser,,Claim Health Offline,,Claim Health Offline
browserStandardServers,UI,Server Browser,,Standard Servers,,Standard Servers
browserModdedServers,UI,Server Browser,,Modded Servers,,Modded Servers
browserPeerToPeer,UI,Server Browser,,Peer2Peer games,,Peer2Peer games
browserFriendServers,UI,Server Browser,,Servers friends are playing on,,Servers friends are playing on
browserHistoryFavorites,UI,Server Browser,,History and Favorites,,History and Favorites
browserLAN,UI,Server Browser,,Servers on the local network,,Servers on the local network
browserStopRefreshing,UI,Server Browser,,Stop refreshing,,Stop refreshing
browserRestartRefreshing,UI,Server Browser,,Restart refreshing,,Restart refreshing
browserRemoveFavorite,UI,Server Browser,,Remove from favorites,,Remove from favorites
browserAddFavorite,UI,Server Browser,,Add to favorites,,Add to favorites
browserConnect,UI,Server Browser,,Connect,,Connect
browserDifficultyTooltip,UI,Server Browser,,"Difficulty\n(1 = easiest, 6 = hardest)",,"Difficulty\n(1 = easiest, 6 = hardest)"
browserFeralTooltip,UI,Server Browser,,Feral zombies,,Feral zombies
browserPingTooltip,UI,Server Browser,,Ping,,Ping
browserPlayersTooltip,UI,Server Browser,,Players online / max,,Players online / max
browserZombieRunModeTooltip,UI,Server Browser,,"Zombies\n(always run, always walk, run @ night & walk @ day)",,"Zombies\n(always run, always walk, run @ night & walk @ day)"
browserServernameTooltip,UI,Server Browser,,Server Name,,Server Name
browserEACTooltip,UI,Server Browser,,EasyAntiCheat protection,,EasyAntiCheat protection
browserPasswordTooltip,UI,Server Browser,,Password required,,Password required
browserWorldnameTooltip,UI,Server Browser,,World name,,World name
uiBackToMain,UI,Generic,,Return to main menu,,Return to main menu
minibikeChassisDesc,items,Item ,,ミニバイクを組立てるには、まずミニバイクシャシーを地面に設置します。\nその後、[E]長押しから組立メニューを選択してください。,,Put the chassis on your toolbelt and place it on the ground to start assembling a minibike.
blueSpruceSeedDesc,items,Item,,土に植えれば、木が育ちます。,,Plant these seeds in dirt to grow a tree.
ttQuestNoLocation,UI,Tooltip,,Selected Quest does not have a location to show.,,Selected Quest does not have a location to show.
cannotBreatheWrn,buffs,Buff,,Cannot Breathe,,Cannot Breathe
cannotBreatheWrnDesc,buffs,Buff,,息ができない。,,You are running out of air.
cannotBreatheWrnTooltip,buffs,Buff,,You are running out of air!,,You are running out of air!
workbenchSkillDesc,progression,Perk,,ワークベンチのレシピが解放されます。,,Unlocks the workbench recipe.
msgStartingGame,UI,Menu,,Starting game...,,Starting game...
msgBuildingEnvironment,UI,Menu,,Building environment...,,Building environment...
cigarDesc,items,Item Clothes,,１．喫煙はあなたにとって肺がんの原因の一つになります。\n２．喫煙はあなたにとって心筋梗塞の危険性を高めます。\n３．喫煙はあなたにとって脳卒中の危険性を高めます。\n４．肺気腫を悪化させる危険性を高めます。\n５．妊娠中の喫煙は胎児の発育障害や早産の原因の一つになります。\n６．たばこの煙はあなたの周りの人、特に乳幼児、子ども、お年寄りなどの健康に悪影響を及ぼします。\n７．ニコチンにより喫煙への依存性が生じます。\n８．未成年者の喫煙は健康に対する悪影響やたばこへの依存度を高めます。\n,,"You do love it when a plan comes together, don't you?"
